Device ID,Management IP,Device Name,Display Name,Device Type,Device Category,Requested Site,Interface Name,Interface Category,Interface Type,Interface IP,Interface IPs,Interface Status,VRF Name,Collection Status,Collection Error
1e7262a5-c170-4956-aacf-42036e3b4a91,10.87.1.2,AUS3-MDFA2-DSW1,AUS3-MDFA2-DSW1,Cisco IOS Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/1e7262a5-c170-4956-aacf-42036e3b4a91/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
1e8001f0-0a1e-f950-f2fe-b139791aa619,10.15.4.98,786eaf46-3017-4ff8-bf59-d8cd822b6f4a(rg-bosh-uw)(0434640a)(VirtualMachine),786eaf46-3017-4ff8-bf59-d8cd822b6f4a(rg-bosh-uw)(0434640a)(VirtualMachine),Azure Virtual Machine,Virtual Machine,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/1e8001f0-0a1e-f950-f2fe-b139791aa619/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
201d031b-c982-4e4d-b191-a53ca86e89d3,10.92.10.182,10.92.10.182,10.92.10.182,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/201d031b-c982-4e4d-b191-a53ca86e89d3/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
20527210-8c94-4760-ad22-5c50851e7796,10.136.16.45,10.136.16.45,10.136.16.45,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/20527210-8c94-4760-ad22-5c50851e7796/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
20cf92f3-9b19-45dd-a968-7d33bf25c38e,10.184.0.236,BDF2-MDFA1-ART1,BDF2-MDFA1-ART1,Cisco Router,Router,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/20cf92f3-9b19-45dd-a968-7d33bf25c38e/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
210d145b-3972-bc58-a3b7-44dd946e2c1d,10.227.1.194,08f1.b3fd.0a7d,08f1.b3fd.0a7d,Cisco Meraki Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/210d145b-3972-bc58-a3b7-44dd946e2c1d/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
21b4d9a7-9175-4f8b-8d6d-0b5111cdf540,10.136.12.51,AUR-RESEARCH-MFP,AUR-RESEARCH-MFP,Printer,Printer,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/21b4d9a7-9175-4f8b-8d6d-0b5111cdf540/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
21fdca22-043b-41f7-92ae-b49756fe5e46,10.136.6.71,10.136.6.71,10.136.6.71,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/21fdca22-043b-41f7-92ae-b49756fe5e46/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
22afd72a-3afd-4313-bd74-4236c29614fd,10.184.9.200,AMR4-MDFA1-ART1,AMR4-MDFA1-ART1,Cisco Router,Router,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/22afd72a-3afd-4313-bd74-4236c29614fd/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
2423232e-3d35-4989-adce-a4d63a25abe8,10.136.12.6,AUR1-IDFA1-ASW1,AUR1-IDFA1-ASW1,Cisco IOS Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/2423232e-3d35-4989-adce-a4d63a25abe8/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
2425fb7b-da19-08f6-8b95-29144975e90d,10.202.8.4,AZCAC1-DMZ-FW1,AZCAC1-DMZ-FW1,Palo Alto Firewall,Firewall,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/2425fb7b-da19-08f6-8b95-29144975e90d/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
2448e28e-2483-4bc9-b6dd-6f7b06f2f3a4,10.254.59.254,ATL3-MDFA1-DSW1,ATL3-MDFA1-DSW1,Aruba Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/2448e28e-2483-4bc9-b6dd-6f7b06f2f3a4/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
247a2932-ad38-40ea-8064-499f850d5f84,10.128.121.21,10.128.121.21,10.128.121.21,Printer,Printer,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/247a2932-ad38-40ea-8064-499f850d5f84/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
24d440d2-d70b-69ef-9b78-09366acecd87,10.141.5.129,818-DC-C,818-DC-C,Cisco Meraki Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/24d440d2-d70b-69ef-9b78-09366acecd87/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
24f8dc56-43af-45b7-a0f0-e9f449f66486,10.184.2.117,AUS7-RCK4-DSW2,AUS7-RCK4-DSW2,Cisco Nexus Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/24f8dc56-43af-45b7-a0f0-e9f449f66486/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
25da9767-a008-4568-a5af-8269103b8b5a,10.128.223.16,10.128.223.16,10.128.223.16,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/25da9767-a008-4568-a5af-8269103b8b5a/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
264a717e-52ff-3d55-6f25-bb229ffdac58,10.187.128.179,ARL5-MDFA1-DSW1-1,ARL5-MDFA1-DSW1-1,Cisco Meraki Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/264a717e-52ff-3d55-6f25-bb229ffdac58/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
2690b66a-258e-4e43-8a40-544250aec731,10.46.6.10,10.46.6.10,10.46.6.10,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/2690b66a-258e-4e43-8a40-544250aec731/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
26dba6d9-0508-6551-fc34-05c1b3ca38b3,10.187.128.181,ARL5-MDFA1-ASW1-1,ARL5-MDFA1-ASW1-1,Cisco Meraki Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/26dba6d9-0508-6551-fc34-05c1b3ca38b3/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
271d6c83-54d9-e981-003a-f3b235650080,10.169.94.5,ADC21-DMF-CTRL-B(rg-eus1-mt-arista-danz-prod)(0434640a)(VirtualMachine),ADC21-DMF-CTRL-B(rg-eus1-mt-arista-danz-prod)(0434640a)(VirtualMachine),Azure Virtual Machine,Virtual Machine,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/271d6c83-54d9-e981-003a-f3b235650080/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
272f71a8-bfe2-4546-ae71-5c255abf6ff8,10.184.7.160,ARL4-MDFB1-DSW1,ARL4-MDFB1-DSW1,Cisco IOS Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/272f71a8-bfe2-4546-ae71-5c255abf6ff8/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
2775ac9b-bc01-4190-85da-ade72f527fd3,10.254.35.231,ANC1-MDFA1-ASW3,ANC1-MDFA1-ASW3,Aruba Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/2775ac9b-bc01-4190-85da-ade72f527fd3/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
27dc282a-6d1d-6530-3101-96688a15d1bf,10.15.240.4,AZW1-DMZ-FW1,AZW1-DMZ-FW1,Palo Alto Firewall,Firewall,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/27dc282a-6d1d-6530-3101-96688a15d1bf/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
2825b8a2-871a-988d-f8f5-d9d478ccc724,10.141.5.154,818-DC-D,818-DC-D,Cisco Meraki Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/2825b8a2-871a-988d-f8f5-d9d478ccc724/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
295dd01e-8e80-42c9-d2de-54a31e471217,10.35.184.2,ASB2-IDFA1-VRT2,ASB2-IDFA1-VRT2,End System,Other,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/295dd01e-8e80-42c9-d2de-54a31e471217/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
29611d7a-305a-8048-bd36-be1ac8297204,10.15.4.86,388111f4-5b2d-4599-8b54-5ae25034e253(rg-bosh-uw)(0434640a)(VirtualMachine),388111f4-5b2d-4599-8b54-5ae25034e253(rg-bosh-uw)(0434640a)(VirtualMachine),Azure Virtual Machine,Virtual Machine,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/29611d7a-305a-8048-bd36-be1ac8297204/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
2a8fb7ec-a913-4234-8e75-bdd0bec1db2c,10.12.1.229,ADC21-FW-EDG02,ADC21-FW-EDG02,Palo Alto Firewall,Firewall,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/2a8fb7ec-a913-4234-8e75-bdd0bec1db2c/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
2bcc20d2-42d4-4fd6-9747-4f8cba101704,10.128.77.30,10.128.77.30,10.128.77.30,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/2bcc20d2-42d4-4fd6-9747-4f8cba101704/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
2cea4d39-07ad-d260-51c2-40612e9f2d43,10.141.5.222,818-DC-E,818-DC-E,Cisco Meraki Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/2cea4d39-07ad-d260-51c2-40612e9f2d43/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
2e052d0f-6f7e-4c62-9529-c834d154dea7,10.92.1.3,ABL1-MDFA1-ASW2,ABL1-MDFA1-ASW2,Cisco IOS Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/2e052d0f-6f7e-4c62-9529-c834d154dea7/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
2e45b60f-2b90-4a59-8928-08a09038c540,10.92.6.13,10.92.6.13,10.92.6.13,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/2e45b60f-2b90-4a59-8928-08a09038c540/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
2e531cad-f187-417e-a75d-9386643a0993,10.186.129.8,ARL1-MDFA1-ASW1,ARL1-MDFA1-ASW1,Cisco IOS Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/2e531cad-f187-417e-a75d-9386643a0993/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
2f264966-6584-4a7e-8f7d-b0eac537ae13,10.87.8.252,AUS6-MDFA1-ASW1,AUS6-MDFA1-ASW1,Cisco IOS Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/2f264966-6584-4a7e-8f7d-b0eac537ae13/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
2f541e36-0416-4f16-ac34-c5673bc46cdf,10.31.79.35,10.31.79.35,10.31.79.35,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/2f541e36-0416-4f16-ac34-c5673bc46cdf/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
2facae75-25f7-4227-abb1-ccc391921de1,10.184.9.201,AMR4-MDFA1-ART2,AMR4-MDFA1-ART2,Cisco Router,Router,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/2facae75-25f7-4227-abb1-ccc391921de1/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
30070f39-597a-49eb-b816-e16df45bacbc,10.184.164.129,ALH1-MDFA1-DSW1,ALH1-MDFA1-DSW1,Cisco IOS Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/30070f39-597a-49eb-b816-e16df45bacbc/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
3078b05e-aae3-449c-822c-e56ed7358a08,10.46.2.22,10.46.2.22,10.46.2.22,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/3078b05e-aae3-449c-822c-e56ed7358a08/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
309b0672-02ee-492e-aa5d-794b8ecc8037,10.50.230.147,ALB6-MDFA1-VRT1,ALB6-MDFA1-VRT1,Viptela vEdge,Other,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/309b0672-02ee-492e-aa5d-794b8ecc8037/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
315fd114-44dd-42bd-8a2b-4f3e0824df48,10.12.1.249,ADC21-R201-COR1,ADC21-R201-COR1,Cisco Nexus Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/315fd114-44dd-42bd-8a2b-4f3e0824df48/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
31609317-9e3d-4fa0-8154-45e255165b4e,10.46.9.26,10.46.9.26,10.46.9.26,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/31609317-9e3d-4fa0-8154-45e255165b4e/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
31a04e5b-0bd2-9be2-4b8a-fe17e40dba61,10.15.4.87,9367684a-1cd0-4bff-894e-3b0ea718e7b4(rg-bosh-uw)(0434640a)(VirtualMachine),9367684a-1cd0-4bff-894e-3b0ea718e7b4(rg-bosh-uw)(0434640a)(VirtualMachine),Azure Virtual Machine,Virtual Machine,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/31a04e5b-0bd2-9be2-4b8a-fe17e40dba61/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
32fd01dc-de41-4507-804c-e42ae25d2c51,10.12.1.204,ADC21-R211-LSW1,ADC21-R211-LSW1,Cisco Nexus Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/32fd01dc-de41-4507-804c-e42ae25d2c51/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
330a1b33-e4c9-49b3-8820-ea5e3fc2e089,10.160.17.44,10.160.17.44,10.160.17.44,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/330a1b33-e4c9-49b3-8820-ea5e3fc2e089/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
33ce3118-1801-49b9-a910-cd7eff947234,10.255.198.29,ATL5-MDFA1-RC1,ATL5-MDFA1-RC1,Opengear Infrastructure Manager,Other,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/33ce3118-1801-49b9-a910-cd7eff947234/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
34090cf8-061c-4d91-87bb-b59a5b7a3f9b,10.160.34.31,10.160.34.31,10.160.34.31,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/34090cf8-061c-4d91-87bb-b59a5b7a3f9b/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
3472ecd8-3512-4dc8-a282-3009cc23484c,10.35.190.61,ASB2-IDFA1-MSW2,ASB2-IDFA1-MSW2,Cisco IOS Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/3472ecd8-3512-4dc8-a282-3009cc23484c/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
34dc4e41-411b-4b3e-9120-ecf2344eb399,10.133.9.106,10.133.9.106,10.133.9.106,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/34dc4e41-411b-4b3e-9120-ecf2344eb399/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
3547d022-d96c-4791-b101-c2dbed617bd8,10.184.2.173,ALL1-MDFA3-ART1,ALL1-MDFA3-ART1,Cisco Router,Router,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/3547d022-d96c-4791-b101-c2dbed617bd8/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
3617e175-e535-481a-af8e-28cfd0547a10,10.254.59.247,ATL3-IDFC1-ASW1,ATL3-IDFC1-ASW1,Aruba Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/3617e175-e535-481a-af8e-28cfd0547a10/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
364c3a8e-325d-4a42-ae8c-ed2f03de8940,10.254.198.91,ATL5-RDFO1-RSW1,ATL5-RDFO1-RSW1,Aruba Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/364c3a8e-325d-4a42-ae8c-ed2f03de8940/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
369d9640-cf25-94da-31ae-4a81384a9ea4,10.141.5.178,818-DC-H,818-DC-H,Cisco Meraki Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/369d9640-cf25-94da-31ae-4a81384a9ea4/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
3740c40a-41d7-4ec1-802e-882336aa57c3,10.254.198.96,ATL5-RDFJ1-RSW1,ATL5-RDFJ1-RSW1,Aruba Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/3740c40a-41d7-4ec1-802e-882336aa57c3/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
387c7b69-0868-4b60-b314-7708b88abeb2,10.87.14.251,AUS5-MDFA1-ASW1,AUS5-MDFA1-ASW1,Cisco IOS Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/387c7b69-0868-4b60-b314-7708b88abeb2/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
3936ae18-41c7-4845-8ef6-78396cfcf8f6,10.31.79.30,10.31.79.30,10.31.79.30,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/3936ae18-41c7-4845-8ef6-78396cfcf8f6/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
39ac418e-7cdb-4bcf-81b5-7bb095af622d,10.254.20.234,ATL1-MDFA1-ASW3,ATL1-MDFA1-ASW3,Aruba Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/39ac418e-7cdb-4bcf-81b5-7bb095af622d/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
3a1e63ef-722e-4935-98b9-59f11a0083ef,10.128.112.44,10.128.112.44,10.128.112.44,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/3a1e63ef-722e-4935-98b9-59f11a0083ef/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
3a58f302-a59a-4ca8-ae50-8899df4d13e4,10.46.4.38,10.46.4.38,10.46.4.38,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/3a58f302-a59a-4ca8-ae50-8899df4d13e4/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
3acf5502-d349-f353-cc73-d5c62b2451b9,10.254.161.236,APH5-MDFA1-AFW2,APH5-MDFA1-AFW2,Palo Alto Firewall,Firewall,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/3acf5502-d349-f353-cc73-d5c62b2451b9/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
3af27e59-e9d4-4ad7-937d-79d2643ea304,10.254.198.116,ATL5-IDFD1-ASW1,ATL5-IDFD1-ASW1,Aruba Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/3af27e59-e9d4-4ad7-937d-79d2643ea304/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
3c033b85-8371-41b2-8273-3146a94ff83a,10.26.1.19,10.26.1.19,10.26.1.19,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/3c033b85-8371-41b2-8273-3146a94ff83a/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
3c924a6c-3566-489b-bf5d-a79f3ce9d797,10.87.1.250,AUS3-MDFA2-ASW2,AUS3-MDFA2-ASW2,Cisco IOS Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/3c924a6c-3566-489b-bf5d-a79f3ce9d797/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
3d449753-a15d-4c46-9e4a-334b70e26e00,10.92.6.22,10.92.6.22,10.92.6.22,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/3d449753-a15d-4c46-9e4a-334b70e26e00/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
3d9ff46e-59a7-49ec-add2-36f1dcf87b3f,10.31.79.40,10.31.79.40,10.31.79.40,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/3d9ff46e-59a7-49ec-add2-36f1dcf87b3f/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
3dc92e3a-3376-49fb-9600-47519ab414e4,10.160.34.30,10.160.34.30,10.160.34.30,Unclassified Device,Unclassified,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/3dc92e3a-3376-49fb-9600-47519ab414e4/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
3df52712-0f4b-4ef6-a5f0-d6e8bd8e0bca,10.184.7.18,AUS18-MDFA1-DSW1,AUS18-MDFA1-DSW1,Cisco IOS Switch,Switch,DDC,,Unknown,,,,,,LOOKUP_FAILED,"HTTP 404 from https://netbrain.mckesson.com/ServicesAPI/API/V1/CMDB/Devices/3df52712-0f4b-4ef6-a5f0-d6e8bd8e0bca/Interfaces: {""statusCode"":793404,""statusDescription"":""No resource""}"
